route_no,date,ridership_total,hour,depot,is_holiday,hours_left,hours_elapsed,avg_ridership_per_hour,estimated_ridership_remaining,day_of_week,month,depot_enc,route_no_enc
770,2024-06-07,1020.5217391304348,23,7,0,1,23,42.52173913043478,42.52173913043478,4,6,-1,47
770,2024-06-08,456.0,22,7,0,2,22,19.0,38.0,5,6,-1,47
770,2024-06-09,842.0869565217392,23,7,0,1,23,35.08695652173913,35.08695652173913,6,6,-1,47
770,2024-06-10,689.7391304347826,23,7,0,1,23,28.73913043478261,28.73913043478261,0,6,-1,47
770,2024-06-11,958.8000000000001,20,7,0,4,20,39.95,159.8,1,6,-1,47
770,2024-06-12,670.9565217391304,23,7,0,1,23,27.956521739130434,27.956521739130434,2,6,-1,47
770,2024-06-13,704.3478260869565,23,7,0,1,23,29.347826086956523,29.347826086956523,3,6,-1,47
770,2024-06-14,922.4347826086955,23,7,0,1,23,38.43478260869565,38.43478260869565,4,6,-1,47
770,2024-06-15,890.0869565217392,23,7,0,1,23,37.08695652173913,37.08695652173913,5,6,-1,47
770,2024-06-16,643.8260869565217,23,7,0,1,23,26.82608695652174,26.82608695652174,6,6,-1,47
770,2024-06-17,463.304347826087,23,7,1,1,23,19.304347826086957,19.304347826086957,0,6,-1,47
770,2024-06-18,648.0,23,7,0,1,23,27.0,27.0,1,6,-1,47
770,2024-06-19,900.5217391304348,23,7,0,1,23,37.52173913043478,37.52173913043478,2,6,-1,47
770,2024-06-20,1036.1739130434783,23,7,0,1,23,43.17391304347826,43.17391304347826,3,6,-1,47
770,2024-06-21,794.1818181818182,22,7,0,2,22,33.09090909090909,66.18181818181819,4,6,-1,47
770,2024-06-22,784.6956521739131,23,7,0,1,23,32.69565217391305,32.69565217391305,5,6,-1,47
770,2024-06-23,821.2173913043479,23,7,0,1,23,34.21739130434783,34.21739130434783,6,6,-1,47
770,2024-06-24,1001.4545454545455,22,7,0,2,22,41.72727272727273,83.45454545454545,0,6,-1,47
770,2024-06-25,1174.9565217391305,23,7,0,1,23,48.95652173913044,48.95652173913044,1,6,-1,47
770,2024-06-26,1019.4782608695652,23,7,0,1,23,42.47826086956522,42.47826086956522,2,6,-1,47
770,2024-06-27,1022.608695652174,23,7,0,1,23,42.608695652173914,42.608695652173914,3,6,-1,47
770,2024-06-28,1050.5454545454545,22,7,0,2,22,43.77272727272727,87.54545454545455,4,6,-1,47
770,2024-06-29,769.0434782608695,23,7,0,1,23,32.04347826086956,32.04347826086956,5,6,-1,47
770,2024-06-30,645.9130434782609,23,7,0,1,23,26.91304347826087,26.91304347826087,6,6,-1,47
770,2024-07-01,650.0869565217391,23,7,0,1,23,27.08695652173913,27.08695652173913,0,7,-1,47
770,2024-07-02,744.0,23,7,0,1,23,31.0,31.0,1,7,-1,47
770,2024-07-03,664.695652173913,23,7,0,1,23,27.695652173913043,27.695652173913043,2,7,-1,47
770,2024-07-04,1047.6521739130435,23,7,0,1,23,43.65217391304348,43.65217391304348,3,7,-1,47
770,2024-07-05,868.3636363636363,22,7,0,2,22,36.18181818181818,72.36363636363636,4,7,-1,47
770,2024-07-06,777.391304347826,23,7,0,1,23,32.391304347826086,32.391304347826086,5,7,-1,47
770,2024-07-07,769.0434782608695,23,7,1,1,23,32.04347826086956,32.04347826086956,6,7,-1,47
770,2024-07-08,683.4782608695652,23,7,1,1,23,28.47826086956522,28.47826086956522,0,7,-1,47
770,2024-07-09,914.0869565217392,23,7,0,1,23,38.08695652173913,38.08695652173913,1,7,-1,47
770,2024-07-10,947.4782608695652,23,7,0,1,23,39.47826086956522,39.47826086956522,2,7,-1,47
770,2024-07-11,981.9130434782608,23,7,0,1,23,40.91304347826087,40.91304347826087,3,7,-1,47
770,2024-07-12,1107.1304347826087,23,7,0,1,23,46.130434782608695,46.130434782608695,4,7,-1,47
770,2024-07-13,703.304347826087,23,7,0,1,23,29.304347826086957,29.304347826086957,5,7,-1,47
770,2024-07-14,830.608695652174,23,7,0,1,23,34.608695652173914,34.608695652173914,6,7,-1,47
770,2024-07-15,1112.3478260869565,23,7,0,1,23,46.34782608695652,46.34782608695652,0,7,-1,47
770,2024-07-16,918.2608695652174,23,7,0,1,23,38.26086956521739,38.26086956521739,1,7,-1,47
770,2024-07-17,1060.3636363636363,22,7,0,2,22,44.18181818181818,88.36363636363636,2,7,-1,47
770,2024-07-18,1180.1739130434783,23,7,0,1,23,49.17391304347826,49.17391304347826,3,7,-1,47
770,2024-07-19,847.3043478260869,23,7,0,1,23,35.30434782608695,35.30434782608695,4,7,-1,47
770,2024-07-20,783.6521739130435,23,7,0,1,23,32.65217391304348,32.65217391304348,5,7,-1,47
770,2024-07-21,718.9565217391304,23,7,0,1,23,29.956521739130434,29.956521739130434,6,7,-1,47
770,2024-07-22,742.9565217391304,23,7,0,1,23,30.956521739130434,30.956521739130434,0,7,-1,47
770,2024-07-23,1010.0869565217392,23,7,0,1,23,42.08695652173913,42.08695652173913,1,7,-1,47
770,2024-07-24,849.391304347826,23,7,0,1,23,35.391304347826086,35.391304347826086,2,7,-1,47
770,2024-07-25,1050.782608695652,23,7,0,1,23,43.78260869565217,43.78260869565217,3,7,-1,47
770,2024-07-26,972.5217391304348,23,7,0,1,23,40.52173913043478,40.52173913043478,4,7,-1,47
770,2024-07-27,1060.1739130434783,23,7,0,1,23,44.17391304347826,44.17391304347826,5,7,-1,47
770,2024-07-28,646.9565217391304,23,7,0,1,23,26.956521739130434,26.956521739130434,6,7,-1,47
770,2024-07-29,928.6956521739131,23,7,0,1,23,38.69565217391305,38.69565217391305,0,7,-1,47
770,2024-07-30,788.8695652173913,23,7,0,1,23,32.869565217391305,32.869565217391305,1,7,-1,47
770,2024-07-31,1230.2608695652175,23,7,0,1,23,51.26086956521739,51.26086956521739,2,7,-1,47
770,2024-08-01,1093.5652173913045,23,7,0,1,23,45.56521739130435,45.56521739130435,3,8,-1,47
770,2024-08-02,786.7826086956521,23,7,0,1,23,32.78260869565217,32.78260869565217,4,8,-1,47
770,2024-08-03,874.4347826086955,23,7,0,1,23,36.43478260869565,36.43478260869565,5,8,-1,47
770,2024-08-04,724.1739130434783,23,7,0,1,23,30.17391304347826,30.17391304347826,6,8,-1,47
770,2024-08-05,866.0869565217392,23,7,0,1,23,36.08695652173913,36.08695652173913,0,8,-1,47
770,2024-08-06,881.7391304347826,23,7,0,1,23,36.73913043478261,36.73913043478261,1,8,-1,47
770,2024-08-07,918.2608695652174,23,7,0,1,23,38.26086956521739,38.26086956521739,2,8,-1,47
770,2024-08-08,981.9130434782608,23,7,0,1,23,40.91304347826087,40.91304347826087,3,8,-1,47
770,2024-08-09,933.9130434782608,23,7,0,1,23,38.91304347826087,38.91304347826087,4,8,-1,47
770,2024-08-10,806.608695652174,23,7,0,1,23,33.608695652173914,33.608695652173914,5,8,-1,47
770,2024-08-11,836.8695652173913,23,7,0,1,23,34.869565217391305,34.869565217391305,6,8,-1,47
770,2024-08-12,919.3043478260869,23,7,0,1,23,38.30434782608695,38.30434782608695,0,8,-1,47
770,2024-08-13,896.3478260869565,23,7,0,1,23,37.34782608695652,37.34782608695652,1,8,-1,47
770,2024-08-14,913.0434782608695,23,7,0,1,23,38.04347826086956,38.04347826086956,2,8,-1,47
770,2024-08-15,900.5217391304348,23,7,0,1,23,37.52173913043478,37.52173913043478,3,8,-1,47
770,2024-08-16,749.2173913043478,23,7,0,1,23,31.217391304347824,31.217391304347824,4,8,-1,47
770,2024-08-17,757.5652173913044,23,7,0,1,23,31.565217391304348,31.565217391304348,5,8,-1,47
770,2024-08-18,838.9565217391305,23,7,0,1,23,34.95652173913044,34.95652173913044,6,8,-1,47
770,2024-08-19,840.0,23,7,0,1,23,35.0,35.0,0,8,-1,47
770,2024-08-20,682.4347826086956,23,7,0,1,23,28.434782608695652,28.434782608695652,1,8,-1,47
770,2024-08-21,864.0,23,7,0,1,23,36.0,36.0,2,8,-1,47
770,2024-08-22,836.8695652173913,23,7,0,1,23,34.869565217391305,34.869565217391305,3,8,-1,47
770,2024-08-23,762.7826086956522,23,7,0,1,23,31.782608695652176,31.782608695652176,4,8,-1,47
770,2024-08-24,851.4782608695652,23,7,0,1,23,35.47826086956522,35.47826086956522,5,8,-1,47
770,2024-08-25,777.391304347826,23,7,0,1,23,32.391304347826086,32.391304347826086,6,8,-1,47
770,2024-08-26,838.9565217391305,23,7,0,1,23,34.95652173913044,34.95652173913044,0,8,-1,47
770,2024-08-27,589.5652173913044,23,7,0,1,23,24.565217391304348,24.565217391304348,1,8,-1,47
770,2024-08-28,878.608695652174,23,7,0,1,23,36.608695652173914,36.608695652173914,2,8,-1,47
770,2024-08-29,817.0434782608695,23,7,0,1,23,34.04347826086956,34.04347826086956,3,8,-1,47
770,2024-08-30,640.695652173913,23,7,0,1,23,26.695652173913043,26.695652173913043,4,8,-1,47
770,2024-08-31,74.08695652173913,23,7,1,1,23,3.0869565217391304,3.0869565217391304,5,8,-1,47
770,2024-09-01,912.0,23,7,0,1,23,38.0,38.0,6,9,-1,47
770,2024-09-02,781.5652173913045,23,7,0,1,23,32.56521739130435,32.56521739130435,0,9,-1,47
770,2024-09-03,700.1739130434783,23,7,0,1,23,29.17391304347826,29.17391304347826,1,9,-1,47
770,2024-09-04,855.6521739130435,23,7,0,1,23,35.65217391304348,35.65217391304348,2,9,-1,47
770,2024-09-05,701.2173913043478,23,7,0,1,23,29.217391304347824,29.217391304347824,3,9,-1,47
770,2024-09-06,571.8260869565217,23,7,0,1,23,23.82608695652174,23.82608695652174,4,9,-1,47
770,2024-09-07,271.304347826087,23,7,0,1,23,11.304347826086957,11.304347826086957,5,9,-1,47
770,2024-09-08,246.26086956521738,23,7,0,1,23,10.26086956521739,10.26086956521739,6,9,-1,47
770,2024-09-09,608.3478260869565,23,7,0,1,23,25.347826086956523,25.347826086956523,0,9,-1,47
770,2024-09-10,520.695652173913,23,7,0,1,23,21.695652173913043,21.695652173913043,1,9,-1,47
770,2024-09-11,650.0869565217391,23,7,0,1,23,27.08695652173913,27.08695652173913,2,9,-1,47
770,2024-09-12,608.3478260869565,23,7,0,1,23,25.347826086956523,25.347826086956523,3,9,-1,47
770,2024-09-13,502.9565217391304,23,7,1,1,23,20.956521739130434,20.956521739130434,4,9,-1,47
770,2024-09-14,384.0,23,7,1,1,23,16.0,16.0,5,9,-1,47
770,2024-09-15,498.78260869565224,23,7,1,1,23,20.782608695652176,20.782608695652176,6,9,-1,47
770,2024-09-16,471.65217391304344,23,7,1,1,23,19.652173913043477,19.652173913043477,0,9,-1,47
770,2024-09-17,200.72727272727272,22,7,1,2,22,8.363636363636363,16.727272727272727,1,9,-1,47
770,2024-09-18,275.4782608695652,23,7,1,1,23,11.478260869565217,11.478260869565217,2,9,-1,47
770,2024-09-19,258.54545454545456,22,7,1,2,22,10.772727272727273,21.545454545454547,3,9,-1,47
770,2024-09-20,307.82608695652175,23,7,1,1,23,12.826086956521738,12.826086956521738,4,9,-1,47
770,2024-09-21,170.1818181818182,22,7,1,2,22,7.090909090909091,14.181818181818182,5,9,-1,47
770,2024-09-22,293.2173913043478,23,7,0,1,23,12.217391304347826,12.217391304347826,6,9,-1,47
770,2024-09-23,547.8260869565217,23,7,0,1,23,22.82608695652174,22.82608695652174,0,9,-1,47
770,2024-09-24,449.45454545454544,22,7,0,2,22,18.727272727272727,37.45454545454545,1,9,-1,47
770,2024-09-25,449.7391304347826,23,7,0,1,23,18.73913043478261,18.73913043478261,2,9,-1,47
770,2024-09-26,428.8695652173913,23,7,0,1,23,17.869565217391305,17.869565217391305,3,9,-1,47
770,2024-09-27,501.81818181818187,22,7,0,2,22,20.90909090909091,41.81818181818182,4,9,-1,47
770,2024-09-28,417.39130434782606,23,7,0,1,23,17.391304347826086,17.391304347826086,5,9,-1,47
770,2024-09-29,456.0,23,7,0,1,23,19.0,19.0,6,9,-1,47
770,2024-09-30,402.78260869565224,23,7,0,1,23,16.782608695652176,16.782608695652176,0,9,-1,47
770,2024-10-01,606.2608695652174,23,7,0,1,23,25.26086956521739,25.26086956521739,1,10,-1,47
770,2024-10-02,481.0434782608696,23,7,0,1,23,20.043478260869566,20.043478260869566,2,10,-1,47
770,2024-10-03,396.52173913043475,23,7,0,1,23,16.52173913043478,16.52173913043478,3,10,-1,47
770,2024-10-04,405.9130434782609,23,7,0,1,23,16.91304347826087,16.91304347826087,4,10,-1,47
770,2024-10-05,270.54545454545456,22,7,0,2,22,11.272727272727273,22.545454545454547,5,10,-1,47
770,2024-10-06,485.45454545454544,22,7,0,2,22,20.227272727272727,40.45454545454545,6,10,-1,47
770,2024-10-07,432.0,23,7,0,1,23,18.0,18.0,0,10,-1,47
770,2024-10-08,557.2173913043478,23,7,0,1,23,23.217391304347824,23.217391304347824,1,10,-1,47
770,2024-10-09,232.79999999999998,20,7,0,4,20,9.7,38.8,2,10,-1,47
770,2024-10-10,430.9090909090909,22,7,0,2,22,17.954545454545453,35.90909090909091,3,10,-1,47
770,2024-10-11,566.608695652174,23,7,0,1,23,23.608695652173914,23.608695652173914,4,10,-1,47
770,2024-10-12,211.63636363636363,22,7,0,2,22,8.818181818181818,17.636363636363637,5,10,-1,47
770,2024-10-13,218.08695652173913,23,7,0,1,23,9.08695652173913,9.08695652173913,6,10,-1,47
770,2024-10-14,508.17391304347825,23,7,0,1,23,21.17391304347826,21.17391304347826,0,10,-1,47
770,2024-10-15,285.9130434782609,23,7,0,1,23,11.91304347826087,11.91304347826087,1,10,-1,47
770,2024-10-16,206.39999999999998,20,7,0,4,20,8.6,34.4,2,10,-1,47
770,2024-10-17,338.52631578947364,19,7,0,5,19,14.105263157894736,70.52631578947368,3,10,-1,47
770,2024-10-18,342.2608695652174,23,7,0,1,23,14.26086956521739,14.26086956521739,4,10,-1,47
770,2024-10-20,209.1428571428571,21,7,0,3,21,8.714285714285714,26.14285714285714,6,10,-1,47
770,2024-10-21,448.695652173913,23,7,0,1,23,18.695652173913043,18.695652173913043,0,10,-1,47
770,2024-10-22,260.8695652173913,23,7,0,1,23,10.869565217391305,10.869565217391305,1,10,-1,47
770,2024-10-23,420.0,22,7,0,2,22,17.5,35.0,2,10,-1,47
770,2024-10-24,393.81818181818187,22,7,0,2,22,16.40909090909091,32.81818181818182,3,10,-1,47
770,2024-10-25,547.8260869565217,23,7,0,1,23,22.82608695652174,22.82608695652174,4,10,-1,47
770,2024-10-28,396.0,20,7,0,4,20,16.5,66.0,0,10,-1,47
770,2024-10-29,439.304347826087,23,7,0,1,23,18.304347826086957,18.304347826086957,1,10,-1,47
770,2024-10-30,315.1304347826087,23,7,1,1,23,13.130434782608695,13.130434782608695,2,10,-1,47
770,2024-11-01,285.6,20,7,0,4,20,11.9,47.6,4,11,-1,47
770,2024-11-02,221.7142857142857,21,7,0,3,21,9.238095238095237,27.71428571428571,5,11,-1,47
770,2024-11-04,196.36363636363637,22,7,0,2,22,8.181818181818182,16.363636363636363,0,11,-1,47
770,2024-11-05,205.20000000000002,20,7,0,4,20,8.55,34.2,1,11,-1,47
770,2024-11-06,218.1818181818182,22,7,0,2,22,9.090909090909092,18.181818181818183,2,11,-1,47
770,2024-11-07,211.76470588235296,17,7,0,7,17,8.823529411764707,61.76470588235294,3,11,-1,47
770,2024-11-08,217.20000000000002,20,7,0,4,20,9.05,36.2,4,11,-1,47
770,2024-11-09,404.8695652173913,23,7,0,1,23,16.869565217391305,16.869565217391305,5,11,-1,47
770,2024-11-10,456.0,22,7,0,2,22,19.0,38.0,6,11,-1,47
770,2024-11-11,553.0909090909091,22,7,0,2,22,23.045454545454547,46.09090909090909,0,11,-1,47
770,2024-11-12,489.39130434782606,23,7,0,1,23,20.391304347826086,20.391304347826086,1,11,-1,47
770,2024-11-13,464.34782608695656,23,7,0,1,23,19.347826086956523,19.347826086956523,2,11,-1,47
770,2024-11-14,450.78260869565224,23,7,0,1,23,18.782608695652176,18.782608695652176,3,11,-1,47
770,2024-11-15,245.45454545454544,22,7,0,2,22,10.227272727272727,20.454545454545453,4,11,-1,47
770,2024-11-16,255.6521739130435,23,7,0,1,23,10.652173913043478,10.652173913043478,5,11,-1,47
770,2024-11-17,104.72727272727272,22,7,0,2,22,4.363636363636363,8.727272727272727,6,11,-1,47
770,2024-11-18,214.90909090909093,22,7,0,2,22,8.954545454545455,17.90909090909091,0,11,-1,47
770,2024-11-19,222.0,20,7,0,4,20,9.25,37.0,1,11,-1,47
770,2024-11-20,388.79999999999995,20,7,0,4,20,16.2,64.8,2,11,-1,47
770,2024-11-21,430.79999999999995,20,7,0,4,20,17.95,71.8,3,11,-1,47
770,2024-11-22,368.72727272727275,22,7,0,2,22,15.363636363636363,30.727272727272727,4,11,-1,47
770,2024-11-23,224.72727272727272,22,7,0,2,22,9.363636363636363,18.727272727272727,5,11,-1,47
770,2024-11-24,282.54545454545456,22,7,0,2,22,11.772727272727273,23.545454545454547,6,11,-1,47
770,2024-11-25,205.56521739130434,23,7,0,1,23,8.565217391304348,8.565217391304348,0,11,-1,47
770,2024-11-26,241.20000000000002,20,7,0,4,20,10.05,40.2,1,11,-1,47
770,2024-11-27,313.04347826086956,23,7,0,1,23,13.043478260869565,13.043478260869565,2,11,-1,47
770,2024-11-28,362.0869565217391,23,7,0,1,23,15.08695652173913,15.08695652173913,3,11,-1,47
770,2024-11-29,406.9565217391304,23,7,0,1,23,16.956521739130434,16.956521739130434,4,11,-1,47
770,2024-11-30,403.82608695652175,23,7,0,1,23,16.82608695652174,16.82608695652174,5,11,-1,47
770,2024-12-01,209.73913043478262,23,7,0,1,23,8.73913043478261,8.73913043478261,6,12,-1,47
770,2024-12-02,186.0,20,7,0,4,20,7.75,31.0,0,12,-1,47
770,2024-12-03,106.28571428571429,7,7,0,17,7,4.428571428571429,75.28571428571429,1,12,-1,47
770,2024-12-04,160.8,20,7,0,4,20,6.7,26.8,2,12,-1,47
770,2024-12-05,223.63636363636363,22,7,0,2,22,9.318181818181818,18.636363636363637,3,12,-1,47
770,2024-12-06,234.54545454545456,22,7,0,2,22,9.772727272727273,19.545454545454547,4,12,-1,47
770,2024-12-07,245.45454545454544,22,7,0,2,22,10.227272727272727,20.454545454545453,5,12,-1,47
770,2024-12-08,245.45454545454544,22,7,0,2,22,10.227272727272727,20.454545454545453,6,12,-1,47
770,2024-12-09,189.60000000000002,20,7,0,4,20,7.9,31.6,0,12,-1,47
770,2024-12-10,186.54545454545453,22,7,0,2,22,7.7727272727272725,15.545454545454545,1,12,-1,47
770,2024-12-11,183.60000000000002,20,7,0,4,20,7.65,30.6,2,12,-1,47
770,2024-12-12,321.3913043478261,23,7,0,1,23,13.391304347826088,13.391304347826088,3,12,-1,47
770,2024-12-13,349.7142857142857,21,7,0,3,21,14.571428571428571,43.714285714285715,4,12,-1,47
770,2024-12-14,266.1818181818182,22,7,0,2,22,11.090909090909092,22.181818181818183,5,12,-1,47
770,2024-12-15,247.63636363636363,22,7,0,2,22,10.318181818181818,20.636363636363637,6,12,-1,47
770,2024-12-16,328.79999999999995,20,7,0,4,20,13.7,54.8,0,12,-1,47
770,2024-12-17,181.0909090909091,22,7,0,2,22,7.545454545454546,15.090909090909092,1,12,-1,47
770,2024-12-18,506.40000000000003,20,7,0,4,20,21.1,84.4,2,12,-1,47
770,2024-12-19,243.27272727272728,22,7,0,2,22,10.136363636363637,20.272727272727273,3,12,-1,47
770,2024-12-20,414.0,20,7,1,4,20,17.25,69.0,4,12,-1,47
770,2024-12-21,486.2608695652174,23,7,1,1,23,20.26086956521739,20.26086956521739,5,12,-1,47
770,2024-12-22,457.0434782608696,23,7,1,1,23,19.043478260869566,19.043478260869566,6,12,-1,47
770,2024-12-23,375.6,20,7,1,4,20,15.65,62.6,0,12,-1,47
770,2024-12-24,218.08695652173913,23,7,1,1,23,9.08695652173913,9.08695652173913,1,12,-1,47
770,2024-12-25,211.82608695652172,23,7,1,1,23,8.826086956521738,8.826086956521738,2,12,-1,47
770,2024-12-26,197.45454545454544,22,7,1,2,22,8.227272727272727,16.454545454545453,3,12,-1,47
770,2024-12-27,180.0,20,7,1,4,20,7.5,30.0,4,12,-1,47
770,2024-12-28,290.1818181818182,22,7,1,2,22,12.090909090909092,24.181818181818183,5,12,-1,47
770,2024-12-29,199.30434782608697,23,7,0,1,23,8.304347826086957,8.304347826086957,6,12,-1,47
770,2024-12-30,155.47826086956522,23,7,0,1,23,6.478260869565218,6.478260869565218,0,12,-1,47
770,2024-12-31,210.7826086956522,23,7,0,1,23,8.782608695652174,8.782608695652174,1,12,-1,47
770,2025-01-01,432.0,0,7,0,24,0,18.0,432.0,2,1,-1,47
771,2024-01-01,116.72727272727272,22,7,1,2,22,4.863636363636363,9.727272727272727,0,1,-1,48
771,2024-01-02,181.71428571428572,14,7,0,10,14,7.571428571428571,75.71428571428571,1,1,-1,48
771,2024-01-03,123.69230769230771,13,7,0,11,13,5.153846153846154,56.69230769230769,2,1,-1,48
771,2024-01-07,66.0,8,7,0,16,8,2.75,44.0,6,1,-1,48
771,2024-01-08,67.5,16,7,0,8,16,2.8125,22.5,0,1,-1,48
771,2024-01-10,376.3636363636364,22,7,0,2,22,15.681818181818182,31.363636363636363,2,1,-1,48
771,2024-01-11,174.31578947368422,19,7,0,5,19,7.2631578947368425,36.31578947368421,3,1,-1,48
771,2024-01-12,144.0,20,7,0,4,20,6.0,24.0,4,1,-1,48
771,2024-01-13,144.0,22,7,0,2,22,6.0,12.0,5,1,-1,48
771,2024-01-14,129.3913043478261,23,7,0,1,23,5.391304347826087,5.391304347826087,6,1,-1,48
771,2024-01-15,151.57894736842104,19,7,0,5,19,6.315789473684211,31.578947368421055,0,1,-1,48
771,2024-01-16,267.1304347826087,23,7,0,1,23,11.130434782608695,11.130434782608695,1,1,-1,48
771,2024-01-17,152.3478260869565,23,7,0,1,23,6.3478260869565215,6.3478260869565215,2,1,-1,48
771,2024-01-18,205.89473684210526,19,7,0,5,19,8.578947368421053,42.89473684210527,3,1,-1,48
771,2024-01-19,156.0,20,7,0,4,20,6.5,26.0,4,1,-1,48
771,2024-01-20,163.63636363636363,22,7,0,2,22,6.818181818181818,13.636363636363637,5,1,-1,48
771,2024-01-21,158.66666666666666,18,7,0,6,18,6.611111111111111,39.666666666666664,6,1,-1,48
771,2024-01-22,213.91304347826087,23,7,0,1,23,8.91304347826087,8.91304347826087,0,1,-1,48
771,2024-01-23,256.3636363636364,22,7,0,2,22,10.681818181818182,21.363636363636363,1,1,-1,48
771,2024-01-24,260.4,20,7,0,4,20,10.85,43.4,2,1,-1,48
771,2024-01-25,192.0,22,7,1,2,22,8.0,16.0,3,1,-1,48
771,2024-01-26,102.31578947368422,19,7,0,5,19,4.2631578947368425,21.315789473684212,4,1,-1,48
771,2024-01-27,169.5,16,7,0,8,16,7.0625,56.5,5,1,-1,48
771,2024-01-28,146.08695652173913,23,7,0,1,23,6.086956521739131,6.086956521739131,6,1,-1,48
771,2024-01-29,181.2,20,7,0,4,20,7.55,30.2,0,1,-1,48
771,2024-01-30,168.0,23,7,0,1,23,7.0,7.0,1,1,-1,48
771,2024-01-31,197.2173913043478,23,7,0,1,23,8.217391304347826,8.217391304347826,2,1,-1,48
771,2024-02-01,188.72727272727272,22,7,1,2,22,7.863636363636363,15.727272727272727,3,2,-1,48
771,2024-02-02,142.73684210526318,19,7,0,5,19,5.947368421052632,29.736842105263158,4,2,-1,48
771,2024-02-03,367.304347826087,23,7,0,1,23,15.304347826086957,15.304347826086957,5,2,-1,48
771,2024-02-04,233.73913043478262,23,7,0,1,23,9.73913043478261,9.73913043478261,6,2,-1,48
771,2024-02-05,285.8181818181818,22,7,0,2,22,11.909090909090908,23.818181818181817,0,2,-1,48
771,2024-02-06,176.72727272727272,22,7,0,2,22,7.363636363636363,14.727272727272727,1,2,-1,48
771,2024-02-07,186.0,20,7,0,4,20,7.75,31.0,2,2,-1,48
771,2024-02-08,151.57894736842104,19,7,0,5,19,6.315789473684211,31.578947368421055,3,2,-1,48
771,2024-02-09,180.52173913043478,23,7,0,1,23,7.521739130434782,7.521739130434782,4,2,-1,48
771,2024-02-11,111.65217391304348,23,7,1,1,23,4.6521739130434785,4.6521739130434785,6,2,-1,48
771,2024-02-12,125.21739130434783,23,7,1,1,23,5.217391304347826,5.217391304347826,0,2,-1,48
771,2024-02-13,103.63636363636364,22,7,0,2,22,4.318181818181818,8.636363636363637,1,2,-1,48
771,2024-02-14,132.0,22,7,0,2,22,5.5,11.0,2,2,-1,48
771,2024-02-15,148.36363636363637,22,7,0,2,22,6.181818181818182,12.363636363636363,3,2,-1,48
771,2024-02-16,104.84210526315789,19,7,0,5,19,4.368421052631579,21.842105263157894,4,2,-1,48
771,2024-02-18,84.0,10,7,0,14,10,3.5,49.0,6,2,-1,48
771,2024-02-19,149.45454545454547,22,7,0,2,22,6.2272727272727275,12.454545454545455,0,2,-1,48
771,2024-02-20,131.3684210526316,19,7,0,5,19,5.473684210526316,27.36842105263158,1,2,-1,48
771,2024-02-21,158.1818181818182,22,7,0,2,22,6.590909090909091,13.181818181818182,2,2,-1,48
771,2024-02-22,214.66666666666669,18,7,0,6,18,8.944444444444445,53.66666666666667,3,2,-1,48
771,2024-02-23,421.5652173913044,23,7,0,1,23,17.565217391304348,17.565217391304348,4,2,-1,48
771,2024-02-24,181.5,16,7,0,8,16,7.5625,60.5,5,2,-1,48
771,2024-02-25,133.56521739130434,23,7,0,1,23,5.565217391304348,5.565217391304348,6,2,-1,48
771,2024-02-26,158.39999999999998,20,7,0,4,20,6.6,26.4,0,2,-1,48
771,2024-02-27,205.56521739130434,23,7,0,1,23,8.565217391304348,8.565217391304348,1,2,-1,48
771,2024-02-28,208.36363636363637,22,7,0,2,22,8.681818181818182,17.363636363636363,2,2,-1,48
771,2024-02-29,182.39999999999998,20,7,0,4,20,7.6,30.4,3,2,-1,48
771,2024-03-01,182.6086956521739,23,7,0,1,23,7.608695652173913,7.608695652173913,4,3,-1,48
771,2024-03-02,199.30434782608697,23,7,0,1,23,8.304347826086957,8.304347826086957,5,3,-1,48
771,2024-03-03,163.76470588235293,17,7,0,7,17,6.823529411764706,47.76470588235294,6,3,-1,48
771,2024-03-04,163.63636363636363,22,7,0,2,22,6.818181818181818,13.636363636363637,0,3,-1,48
771,2024-03-05,236.8695652173913,23,7,0,1,23,9.869565217391305,9.869565217391305,1,3,-1,48
771,2024-03-06,138.94736842105263,19,7,0,5,19,5.7894736842105265,28.947368421052634,2,3,-1,48
771,2024-03-07,212.8695652173913,23,7,0,1,23,8.869565217391305,8.869565217391305,3,3,-1,48
771,2024-03-08,256.79999999999995,20,7,0,4,20,10.7,42.8,4,3,-1,48
771,2024-03-09,152.72727272727272,22,7,0,2,22,6.363636363636363,12.727272727272727,5,3,-1,48
771,2024-03-11,124.80000000000001,10,7,0,14,10,5.2,72.8,0,3,-1,48
771,2024-03-12,238.73684210526318,19,7,0,5,19,9.947368421052632,49.73684210526316,1,3,-1,48
771,2024-03-13,253.89473684210526,19,7,0,5,19,10.578947368421053,52.89473684210527,2,3,-1,48
771,2024-03-14,225.60000000000002,20,7,0,4,20,9.4,37.6,3,3,-1,48
771,2024-03-15,189.8181818181818,22,7,0,2,22,7.909090909090909,15.818181818181818,4,3,-1,48
771,2024-03-16,193.04347826086956,23,7,0,1,23,8.043478260869565,8.043478260869565,5,3,-1,48
771,2024-03-17,52.36363636363636,22,7,0,2,22,2.1818181818181817,4.363636363636363,6,3,-1,48
771,2024-03-18,229.33333333333331,18,7,0,6,18,9.555555555555555,57.33333333333333,0,3,-1,48
771,2024-03-19,166.95652173913044,23,7,0,1,23,6.956521739130435,6.956521739130435,1,3,-1,48
771,2024-03-20,216.0,22,7,0,2,22,9.0,18.0,2,3,-1,48
771,2024-03-21,233.68421052631578,19,7,0,5,19,9.736842105263158,48.68421052631579,3,3,-1,48
